,Unnamed: 0,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2,wind_deg_bin,P1_minus_1,P2_minus_1,humidity_minus_1,pressure_minus_1,wind_deg_bin_minus_1,wind_speed_minus_1,P1_minus_2,P2_minus_2,humidity_minus_2,pressure_minus_2,wind_deg_bin_minus_2,wind_speed_minus_2,P1_minus_3,P2_minus_3,humidity_minus_3,pressure_minus_3,wind_deg_bin_minus_3,wind_speed_minus_3,P1_minus_4,P2_minus_4,humidity_minus_4,pressure_minus_4,wind_deg_bin_minus_4,wind_speed_minus_4,day_in_year,weekday,hour
476,476,2018-01-18 18:00:00 +0000 UTC,1008,75,12,240,574,1.5019047619047623,1.2966666666666664,24,0.8971428571428571,0.6466666666666666,70.0,1007.0,23.0,9.0,0.857142857142857,0.5376190476190477,75.0,1008.0,24.0,10.0,1.1471428571428572,0.7042857142857143,70.0,1008.0,23.0,10.0,1.5719047619047621,0.9090476190476192,75.0,1009.0,23.0,11.0,18,3,18
477,477,2018-01-18 19:00:00 +0000 UTC,1007,70,10,230,574,1.4728571428571429,1.1685714285714284,23,1.5019047619047623,1.2966666666666664,75.0,1008.0,24.0,12.0,0.8971428571428571,0.6466666666666666,70.0,1007.0,23.0,9.0,0.857142857142857,0.5376190476190477,75.0,1008.0,24.0,10.0,1.1471428571428572,0.7042857142857143,70.0,1008.0,23.0,10.0,18,3,19
478,478,2018-01-18 20:00:00 +0000 UTC,1007,75,10,240,574,0.9223809523809524,0.6942857142857143,24,1.4728571428571429,1.1685714285714284,70.0,1007.0,23.0,10.0,1.5019047619047623,1.2966666666666664,75.0,1008.0,24.0,12.0,0.8971428571428571,0.6466666666666666,70.0,1007.0,23.0,9.0,0.857142857142857,0.5376190476190477,75.0,1008.0,24.0,10.0,18,3,20
479,479,2018-01-18 21:00:00 +0000 UTC,1007,81,10,240,574,0.9495238095238095,0.3866666666666667,24,0.9223809523809524,0.6942857142857143,75.0,1007.0,24.0,10.0,1.4728571428571429,1.1685714285714284,70.0,1007.0,23.0,10.0,1.5019047619047623,1.2966666666666664,75.0,1008.0,24.0,12.0,0.8971428571428571,0.6466666666666666,70.0,1007.0,23.0,9.0,18,3,21
480,480,2018-01-18 22:00:00 +0000 UTC,1007,87,7,250,574,1.3480952380952382,0.5895238095238095,25,0.9495238095238095,0.3866666666666667,81.0,1007.0,24.0,10.0,0.9223809523809524,0.6942857142857143,75.0,1007.0,24.0,10.0,1.4728571428571429,1.1685714285714284,70.0,1007.0,23.0,10.0,1.5019047619047623,1.2966666666666664,75.0,1008.0,24.0,12.0,18,3,22
481,481,2018-01-18 23:00:00 +0000 UTC,1007,87,7,270,574,1.6333333333333335,0.72,27,1.3480952380952382,0.5895238095238095,87.0,1007.0,25.0,7.0,0.9495238095238095,0.3866666666666667,81.0,1007.0,24.0,10.0,0.9223809523809524,0.6942857142857143,75.0,1007.0,24.0,10.0,1.4728571428571429,1.1685714285714284,70.0,1007.0,23.0,10.0,18,3,23
482,482,2018-01-19 00:00:00 +0000 UTC,1007,81,8,260,574,1.6114285714285712,0.5057142857142858,26,1.6333333333333335,0.72,87.0,1007.0,27.0,7.0,1.3480952380952382,0.5895238095238095,87.0,1007.0,25.0,7.0,0.9495238095238095,0.3866666666666667,81.0,1007.0,24.0,10.0,0.9223809523809524,0.6942857142857143,75.0,1007.0,24.0,10.0,19,4,0
483,483,2018-01-19 01:00:00 +0000 UTC,1006,46,8,240,574,0.9371428571428572,0.3552380952380953,24,1.6114285714285712,0.5057142857142858,81.0,1007.0,26.0,8.0,1.6333333333333335,0.72,87.0,1007.0,27.0,7.0,1.3480952380952382,0.5895238095238095,87.0,1007.0,25.0,7.0,0.9495238095238095,0.3866666666666667,81.0,1007.0,24.0,10.0,19,4,1
484,484,2018-01-19 02:00:00 +0000 UTC,1009,81,8,270,574,1.1861904761904758,0.4357142857142857,27,0.9371428571428572,0.3552380952380953,46.0,1006.0,24.0,8.0,1.6114285714285712,0.5057142857142858,81.0,1007.0,26.0,8.0,1.6333333333333335,0.72,87.0,1007.0,27.0,7.0,1.3480952380952382,0.5895238095238095,87.0,1007.0,25.0,7.0,19,4,2
485,485,2018-01-19 03:00:00 +0000 UTC,1009,81,5,240,574,2.793333333333333,0.8957142857142857,24,1.1861904761904758,0.4357142857142857,81.0,1009.0,27.0,8.0,0.9371428571428572,0.3552380952380953,46.0,1006.0,24.0,8.0,1.6114285714285712,0.5057142857142858,81.0,1007.0,26.0,8.0,1.6333333333333335,0.72,87.0,1007.0,27.0,7.0,19,4,3
486,486,2018-01-19 04:00:00 +0000 UTC,1008,81,5,240,574,2.1514285714285712,0.9942857142857142,24,2.793333333333333,0.8957142857142857,81.0,1009.0,24.0,5.0,1.1861904761904758,0.4357142857142857,81.0,1009.0,27.0,8.0,0.9371428571428572,0.3552380952380953,46.0,1006.0,24.0,8.0,1.6114285714285712,0.5057142857142858,81.0,1007.0,26.0,8.0,19,4,4
487,487,2018-01-19 05:00:00 +0000 UTC,1009,86,5,250,574,3.0766666666666667,1.1285714285714283,25,2.1514285714285712,0.9942857142857142,81.0,1008.0,24.0,5.0,2.793333333333333,0.8957142857142857,81.0,1009.0,24.0,5.0,1.1861904761904758,0.4357142857142857,81.0,1009.0,27.0,8.0,0.9371428571428572,0.3552380952380953,46.0,1006.0,24.0,8.0,19,4,5
488,488,2018-01-19 06:00:00 +0000 UTC,1010,86,7,280,574,2.9790476190476185,1.2623809523809524,28,3.0766666666666667,1.1285714285714283,86.0,1009.0,25.0,5.0,2.1514285714285712,0.9942857142857142,81.0,1008.0,24.0,5.0,2.793333333333333,0.8957142857142857,81.0,1009.0,24.0,5.0,1.1861904761904758,0.4357142857142857,81.0,1009.0,27.0,8.0,19,4,6
489,489,2018-01-19 07:00:00 +0000 UTC,1011,80,6,250,574,1.949523809523809,0.8685714285714287,25,2.9790476190476185,1.2623809523809524,86.0,1010.0,28.0,7.0,3.0766666666666667,1.1285714285714283,86.0,1009.0,25.0,5.0,2.1514285714285712,0.9942857142857142,81.0,1008.0,24.0,5.0,2.793333333333333,0.8957142857142857,81.0,1009.0,24.0,5.0,19,4,7
490,490,2018-01-19 08:00:00 +0000 UTC,1012,86,5,250,574,2.8028571428571434,1.3338095238095236,25,1.949523809523809,0.8685714285714287,80.0,1011.0,25.0,6.0,2.9790476190476185,1.2623809523809524,86.0,1010.0,28.0,7.0,3.0766666666666667,1.1285714285714283,86.0,1009.0,25.0,5.0,2.1514285714285712,0.9942857142857142,81.0,1008.0,24.0,5.0,19,4,8
491,491,2018-01-19 09:00:00 +0000 UTC,1013,100,4,260,574,3.6219047619047617,1.6271428571428572,26,2.8028571428571434,1.3338095238095236,86.0,1012.0,25.0,5.0,1.949523809523809,0.8685714285714287,80.0,1011.0,25.0,6.0,2.9790476190476185,1.2623809523809524,86.0,1010.0,28.0,7.0,3.0766666666666667,1.1285714285714283,86.0,1009.0,25.0,5.0,19,4,9
492,492,2018-01-19 10:00:00 +0000 UTC,1014,100,5,250,574,3.208571428571428,1.1485714285714284,25,3.6219047619047617,1.6271428571428572,100.0,1013.0,26.0,4.0,2.8028571428571434,1.3338095238095236,86.0,1012.0,25.0,5.0,1.949523809523809,0.8685714285714287,80.0,1011.0,25.0,6.0,2.9790476190476185,1.2623809523809524,86.0,1010.0,28.0,7.0,19,4,10
493,493,2018-01-19 10:00:00 +0000 UTC,1014,100,5,250,574,3.4414285714285717,1.052857142857143,25,3.208571428571428,1.1485714285714284,100.0,1014.0,25.0,5.0,3.6219047619047617,1.6271428571428572,100.0,1013.0,26.0,4.0,2.8028571428571434,1.3338095238095236,86.0,1012.0,25.0,5.0,1.949523809523809,0.8685714285714287,80.0,1011.0,25.0,6.0,19,4,10
494,494,2018-01-19 11:00:00 +0000 UTC,1014,80,7,290,574,2.7304761904761907,1.0471428571428572,29,3.4414285714285717,1.052857142857143,100.0,1014.0,25.0,5.0,3.208571428571428,1.1485714285714284,100.0,1014.0,25.0,5.0,3.6219047619047617,1.6271428571428572,100.0,1013.0,26.0,4.0,2.8028571428571434,1.3338095238095236,86.0,1012.0,25.0,5.0,19,4,11
495,495,2018-01-19 12:00:00 +0000 UTC,1014,100,5,270,574,3.415238095238096,1.3042857142857143,27,2.7304761904761907,1.0471428571428572,80.0,1014.0,29.0,7.0,3.4414285714285717,1.052857142857143,100.0,1014.0,25.0,5.0,3.208571428571428,1.1485714285714284,100.0,1014.0,25.0,5.0,3.6219047619047617,1.6271428571428572,100.0,1013.0,26.0,4.0,19,4,12
496,496,2018-01-19 13:00:00 +0000 UTC,1013,60,4,260,574,2.3485714285714288,1.128095238095238,26,3.415238095238096,1.3042857142857143,100.0,1014.0,27.0,5.0,2.7304761904761907,1.0471428571428572,80.0,1014.0,29.0,7.0,3.4414285714285717,1.052857142857143,100.0,1014.0,25.0,5.0,3.208571428571428,1.1485714285714284,100.0,1014.0,25.0,5.0,19,4,13
497,497,2018-01-19 14:00:00 +0000 UTC,1012,97,4,280,574,2.9090476190476187,1.1152380952380951,28,2.3485714285714288,1.128095238095238,60.0,1013.0,26.0,4.0,3.415238095238096,1.3042857142857143,100.0,1014.0,27.0,5.0,2.7304761904761907,1.0471428571428572,80.0,1014.0,29.0,7.0,3.4414285714285717,1.052857142857143,100.0,1014.0,25.0,5.0,19,4,14
498,498,2018-01-19 15:00:00 +0000 UTC,1012,97,3,270,574,4.8709523809523825,2.3657142857142857,27,2.9090476190476187,1.1152380952380951,97.0,1012.0,28.0,4.0,2.3485714285714288,1.128095238095238,60.0,1013.0,26.0,4.0,3.415238095238096,1.3042857142857143,100.0,1014.0,27.0,5.0,2.7304761904761907,1.0471428571428572,80.0,1014.0,29.0,7.0,19,4,15
499,499,2018-01-19 16:00:00 +0000 UTC,1013,80,0,0,574,3.0047619047619047,1.352857142857143,0,4.8709523809523825,2.3657142857142857,97.0,1012.0,27.0,3.0,2.9090476190476187,1.1152380952380951,97.0,1012.0,28.0,4.0,2.3485714285714288,1.128095238095238,60.0,1013.0,26.0,4.0,3.415238095238096,1.3042857142857143,100.0,1014.0,27.0,5.0,19,4,16
500,500,2018-01-19 17:00:00 +0000 UTC,1012,80,1,230,574,2.4442857142857144,1.0495238095238095,23,3.0047619047619047,1.352857142857143,80.0,1013.0,0.0,0.0,4.8709523809523825,2.3657142857142857,97.0,1012.0,27.0,3.0,2.9090476190476187,1.1152380952380951,97.0,1012.0,28.0,4.0,2.3485714285714288,1.128095238095238,60.0,1013.0,26.0,4.0,19,4,17
501,501,2018-01-19 18:00:00 +0000 UTC,1012,74,1,300,574,3.046666666666667,1.431904761904762,30,2.4442857142857144,1.0495238095238095,80.0,1012.0,23.0,1.0,3.0047619047619047,1.352857142857143,80.0,1013.0,0.0,0.0,4.8709523809523825,2.3657142857142857,97.0,1012.0,27.0,3.0,2.9090476190476187,1.1152380952380951,97.0,1012.0,28.0,4.0,19,4,18
502,502,2018-01-19 19:00:00 +0000 UTC,1013,80,4,60,574,2.289523809523809,0.9976190476190476,6,3.046666666666667,1.431904761904762,74.0,1012.0,30.0,1.0,2.4442857142857144,1.0495238095238095,80.0,1012.0,23.0,1.0,3.0047619047619047,1.352857142857143,80.0,1013.0,0.0,0.0,4.8709523809523825,2.3657142857142857,97.0,1012.0,27.0,3.0,19,4,19
503,503,2018-01-19 20:00:00 +0000 UTC,1013,99,5,240,574,1.6180952380952378,0.916190476190476,24,2.289523809523809,0.9976190476190476,80.0,1013.0,6.0,4.0,3.046666666666667,1.431904761904762,74.0,1012.0,30.0,1.0,2.4442857142857144,1.0495238095238095,80.0,1012.0,23.0,1.0,3.0047619047619047,1.352857142857143,80.0,1013.0,0.0,0.0,19,4,20
504,504,2018-01-19 21:00:00 +0000 UTC,1013,80,2,220,574,1.925714285714286,0.852857142857143,22,1.6180952380952378,0.916190476190476,99.0,1013.0,24.0,5.0,2.289523809523809,0.9976190476190476,80.0,1013.0,6.0,4.0,3.046666666666667,1.431904761904762,74.0,1012.0,30.0,1.0,2.4442857142857144,1.0495238095238095,80.0,1012.0,23.0,1.0,19,4,21
505,505,2018-01-19 22:00:00 +0000 UTC,1014,69,5,250,574,2.1461904761904758,1.033809523809524,25,1.925714285714286,0.852857142857143,80.0,1013.0,22.0,2.0,1.6180952380952378,0.916190476190476,99.0,1013.0,24.0,5.0,2.289523809523809,0.9976190476190476,80.0,1013.0,6.0,4.0,3.046666666666667,1.431904761904762,74.0,1012.0,30.0,1.0,19,4,22
506,506,2018-01-19 22:00:00 +0000 UTC,1014,69,5,250,574,1.7780952380952382,0.7552380952380953,25,2.1461904761904758,1.033809523809524,69.0,1014.0,25.0,5.0,1.925714285714286,0.852857142857143,80.0,1013.0,22.0,2.0,1.6180952380952378,0.916190476190476,99.0,1013.0,24.0,5.0,2.289523809523809,0.9976190476190476,80.0,1013.0,6.0,4.0,19,4,22
507,507,2018-01-19 23:00:00 +0000 UTC,1015,74,4,240,574,1.5114285714285711,0.9195238095238096,24,1.7780952380952382,0.7552380952380953,69.0,1014.0,25.0,5.0,2.1461904761904758,1.033809523809524,69.0,1014.0,25.0,5.0,1.925714285714286,0.852857142857143,80.0,1013.0,22.0,2.0,1.6180952380952378,0.916190476190476,99.0,1013.0,24.0,5.0,19,4,23
508,508,2018-01-19 23:00:00 +0000 UTC,1015,74,4,240,574,2.051428571428571,1.0290476190476188,24,1.5114285714285711,0.9195238095238096,74.0,1015.0,24.0,4.0,1.7780952380952382,0.7552380952380953,69.0,1014.0,25.0,5.0,2.1461904761904758,1.033809523809524,69.0,1014.0,25.0,5.0,1.925714285714286,0.852857142857143,80.0,1013.0,22.0,2.0,19,4,23
509,509,2018-01-20 00:00:00 +0000 UTC,1016,99,2,200,574,1.4323809523809523,0.6871428571428572,20,2.051428571428571,1.0290476190476188,74.0,1015.0,24.0,4.0,1.5114285714285711,0.9195238095238096,74.0,1015.0,24.0,4.0,1.7780952380952382,0.7552380952380953,69.0,1014.0,25.0,5.0,2.1461904761904758,1.033809523809524,69.0,1014.0,25.0,5.0,20,5,0
510,510,2018-01-20 00:00:00 +0000 UTC,1016,99,2,200,574,1.51,0.6085714285714284,20,1.4323809523809523,0.6871428571428572,99.0,1016.0,20.0,2.0,2.051428571428571,1.0290476190476188,74.0,1015.0,24.0,4.0,1.5114285714285711,0.9195238095238096,74.0,1015.0,24.0,4.0,1.7780952380952382,0.7552380952380953,69.0,1014.0,25.0,5.0,20,5,0
511,511,2018-01-20 01:00:00 +0000 UTC,1017,99,2,90,574,1.5890476190476193,0.6661904761904761,9,1.51,0.6085714285714284,99.0,1016.0,20.0,2.0,1.4323809523809523,0.6871428571428572,99.0,1016.0,20.0,2.0,2.051428571428571,1.0290476190476188,74.0,1015.0,24.0,4.0,1.5114285714285711,0.9195238095238096,74.0,1015.0,24.0,4.0,20,5,1
512,512,2018-01-20 02:00:00 +0000 UTC,1016,86,4,230,574,1.9728571428571429,0.6447619047619046,23,1.5890476190476193,0.6661904761904761,99.0,1017.0,9.0,2.0,1.51,0.6085714285714284,99.0,1016.0,20.0,2.0,1.4323809523809523,0.6871428571428572,99.0,1016.0,20.0,2.0,2.051428571428571,1.0290476190476188,74.0,1015.0,24.0,4.0,20,5,2
513,513,2018-01-20 03:00:00 +0000 UTC,1016,74,4,220,574,1.7895238095238102,0.7238095238095236,22,1.9728571428571429,0.6447619047619046,86.0,1016.0,23.0,4.0,1.5890476190476193,0.6661904761904761,99.0,1017.0,9.0,2.0,1.51,0.6085714285714284,99.0,1016.0,20.0,2.0,1.4323809523809523,0.6871428571428572,99.0,1016.0,20.0,2.0,20,5,3
514,514,2018-01-20 04:00:00 +0000 UTC,1015,74,2,200,574,2.037619047619048,0.6766666666666667,20,1.7895238095238102,0.7238095238095236,74.0,1016.0,22.0,4.0,1.9728571428571429,0.6447619047619046,86.0,1016.0,23.0,4.0,1.5890476190476193,0.6661904761904761,99.0,1017.0,9.0,2.0,1.51,0.6085714285714284,99.0,1016.0,20.0,2.0,20,5,4
515,515,2018-01-20 05:00:00 +0000 UTC,1015,74,2,200,574,1.7500000000000009,0.7409523809523808,20,2.037619047619048,0.6766666666666667,74.0,1015.0,20.0,2.0,1.7895238095238102,0.7238095238095236,74.0,1016.0,22.0,4.0,1.9728571428571429,0.6447619047619046,86.0,1016.0,23.0,4.0,1.5890476190476193,0.6661904761904761,99.0,1017.0,9.0,2.0,20,5,5
516,516,2018-01-20 06:00:00 +0000 UTC,1014,69,4,220,574,2.0409523809523806,0.9276190476190478,22,1.7500000000000009,0.7409523809523808,74.0,1015.0,20.0,2.0,2.037619047619048,0.6766666666666667,74.0,1015.0,20.0,2.0,1.7895238095238102,0.7238095238095236,74.0,1016.0,22.0,4.0,1.9728571428571429,0.6447619047619046,86.0,1016.0,23.0,4.0,20,5,6
517,517,2018-01-20 07:00:00 +0000 UTC,1014,69,6,240,574,1.9,0.9247619047619051,24,2.0409523809523806,0.9276190476190478,69.0,1014.0,22.0,4.0,1.7500000000000009,0.7409523809523808,74.0,1015.0,20.0,2.0,2.037619047619048,0.6766666666666667,74.0,1015.0,20.0,2.0,1.7895238095238102,0.7238095238095236,74.0,1016.0,22.0,4.0,20,5,7
518,518,2018-01-20 08:00:00 +0000 UTC,1013,74,5,240,574,1.8004761904761906,0.7895238095238096,24,1.9,0.9247619047619051,69.0,1014.0,24.0,6.0,2.0409523809523806,0.9276190476190478,69.0,1014.0,22.0,4.0,1.7500000000000009,0.7409523809523808,74.0,1015.0,20.0,2.0,2.037619047619048,0.6766666666666667,74.0,1015.0,20.0,2.0,20,5,8
519,519,2018-01-20 09:00:00 +0000 UTC,1013,80,4,230,574,1.9328571428571424,0.9571428571428572,23,1.8004761904761906,0.7895238095238096,74.0,1013.0,24.0,5.0,1.9,0.9247619047619051,69.0,1014.0,24.0,6.0,2.0409523809523806,0.9276190476190478,69.0,1014.0,22.0,4.0,1.7500000000000009,0.7409523809523808,74.0,1015.0,20.0,2.0,20,5,9
520,520,2018-01-20 09:00:00 +0000 UTC,1013,80,4,230,574,1.775714285714286,0.9776190476190478,23,1.9328571428571424,0.9571428571428572,80.0,1013.0,23.0,4.0,1.8004761904761906,0.7895238095238096,74.0,1013.0,24.0,5.0,1.9,0.9247619047619051,69.0,1014.0,24.0,6.0,2.0409523809523806,0.9276190476190478,69.0,1014.0,22.0,4.0,20,5,9
521,521,2018-01-20 10:00:00 +0000 UTC,1012,74,3,210,574,1.9047619047619044,0.9757142857142858,21,1.775714285714286,0.9776190476190478,80.0,1013.0,23.0,4.0,1.9328571428571424,0.9571428571428572,80.0,1013.0,23.0,4.0,1.8004761904761906,0.7895238095238096,74.0,1013.0,24.0,5.0,1.9,0.9247619047619051,69.0,1014.0,24.0,6.0,20,5,10
522,522,2018-01-20 11:00:00 +0000 UTC,1011,86,2,220,574,1.8561904761904757,1.1538095238095243,22,1.9047619047619044,0.9757142857142858,74.0,1012.0,21.0,3.0,1.775714285714286,0.9776190476190478,80.0,1013.0,23.0,4.0,1.9328571428571424,0.9571428571428572,80.0,1013.0,23.0,4.0,1.8004761904761906,0.7895238095238096,74.0,1013.0,24.0,5.0,20,5,11
523,523,2018-01-20 12:00:00 +0000 UTC,1009,65,4,220,574,2.9095238095238094,1.5538095238095235,22,1.8561904761904757,1.1538095238095243,86.0,1011.0,22.0,2.0,1.9047619047619044,0.9757142857142858,74.0,1012.0,21.0,3.0,1.775714285714286,0.9776190476190478,80.0,1013.0,23.0,4.0,1.9328571428571424,0.9571428571428572,80.0,1013.0,23.0,4.0,20,5,12
524,524,2018-01-20 13:00:00 +0000 UTC,1007,60,3,170,574,3.0785714285714283,2.2485714285714287,17,2.9095238095238094,1.5538095238095235,65.0,1009.0,22.0,4.0,1.8561904761904757,1.1538095238095243,86.0,1011.0,22.0,2.0,1.9047619047619044,0.9757142857142858,74.0,1012.0,21.0,3.0,1.775714285714286,0.9776190476190478,80.0,1013.0,23.0,4.0,20,5,13
525,525,2018-01-20 14:00:00 +0000 UTC,1005,65,3,190,574,4.040476190476191,3.1942857142857144,19,3.0785714285714283,2.2485714285714287,60.0,1007.0,17.0,3.0,2.9095238095238094,1.5538095238095235,65.0,1009.0,22.0,4.0,1.8561904761904757,1.1538095238095243,86.0,1011.0,22.0,2.0,1.9047619047619044,0.9757142857142858,74.0,1012.0,21.0,3.0,20,5,14
526,526,2018-01-20 15:00:00 +0000 UTC,1004,65,0,0,574,2.1185714285714288,1.7823809523809524,0,4.040476190476191,3.1942857142857144,65.0,1005.0,19.0,3.0,3.0785714285714283,2.2485714285714287,60.0,1007.0,17.0,3.0,2.9095238095238094,1.5538095238095235,65.0,1009.0,22.0,4.0,1.8561904761904757,1.1538095238095243,86.0,1011.0,22.0,2.0,20,5,15
527,527,2018-01-20 16:00:00 +0000 UTC,1002,97,4,200,574,2.5023809523809524,1.5033333333333334,20,2.1185714285714288,1.7823809523809524,65.0,1004.0,0.0,0.0,4.040476190476191,3.1942857142857144,65.0,1005.0,19.0,3.0,3.0785714285714283,2.2485714285714287,60.0,1007.0,17.0,3.0,2.9095238095238094,1.5538095238095235,65.0,1009.0,22.0,4.0,20,5,16
528,528,2018-01-20 17:00:00 +0000 UTC,1001,86,5,200,574,6.748571428571428,3.5185714285714287,20,2.5023809523809524,1.5033333333333334,97.0,1002.0,20.0,4.0,2.1185714285714288,1.7823809523809524,65.0,1004.0,0.0,0.0,4.040476190476191,3.1942857142857144,65.0,1005.0,19.0,3.0,3.0785714285714283,2.2485714285714287,60.0,1007.0,17.0,3.0,20,5,17
529,529,2018-01-20 18:00:00 +0000 UTC,1000,99,6,200,574,7.224285714285716,3.8895238095238103,20,6.748571428571428,3.5185714285714287,86.0,1001.0,20.0,5.0,2.5023809523809524,1.5033333333333334,97.0,1002.0,20.0,4.0,2.1185714285714288,1.7823809523809524,65.0,1004.0,0.0,0.0,4.040476190476191,3.1942857142857144,65.0,1005.0,19.0,3.0,20,5,18
530,530,2018-01-20 19:00:00 +0000 UTC,999,86,11,230,574,7.528571428571428,4.158571428571428,23,7.224285714285716,3.8895238095238103,99.0,1000.0,20.0,6.0,6.748571428571428,3.5185714285714287,86.0,1001.0,20.0,5.0,2.5023809523809524,1.5033333333333334,97.0,1002.0,20.0,4.0,2.1185714285714288,1.7823809523809524,65.0,1004.0,0.0,0.0,20,5,19
531,531,2018-01-20 20:00:00 +0000 UTC,1000,80,10,240,574,7.06047619047619,3.746190476190476,24,7.528571428571428,4.158571428571428,86.0,999.0,23.0,11.0,7.224285714285716,3.8895238095238103,99.0,1000.0,20.0,6.0,6.748571428571428,3.5185714285714287,86.0,1001.0,20.0,5.0,2.5023809523809524,1.5033333333333334,97.0,1002.0,20.0,4.0,20,5,20
532,532,2018-01-20 21:00:00 +0000 UTC,1000,86,9,240,574,7.413333333333335,3.6509523809523814,24,7.06047619047619,3.746190476190476,80.0,1000.0,24.0,10.0,7.528571428571428,4.158571428571428,86.0,999.0,23.0,11.0,7.224285714285716,3.8895238095238103,99.0,1000.0,20.0,6.0,6.748571428571428,3.5185714285714287,86.0,1001.0,20.0,5.0,20,5,21
533,533,2018-01-20 21:00:00 +0000 UTC,1000,86,9,240,574,7.067142857142858,3.4195238095238087,24,7.413333333333335,3.6509523809523814,86.0,1000.0,24.0,9.0,7.06047619047619,3.746190476190476,80.0,1000.0,24.0,10.0,7.528571428571428,4.158571428571428,86.0,999.0,23.0,11.0,7.224285714285716,3.8895238095238103,99.0,1000.0,20.0,6.0,20,5,21
534,534,2018-01-20 22:00:00 +0000 UTC,1000,93,8,290,574,6.31047619047619,3.3652380952380945,29,7.067142857142858,3.4195238095238087,86.0,1000.0,24.0,9.0,7.413333333333335,3.6509523809523814,86.0,1000.0,24.0,9.0,7.06047619047619,3.746190476190476,80.0,1000.0,24.0,10.0,7.528571428571428,4.158571428571428,86.0,999.0,23.0,11.0,20,5,22
535,535,2018-01-20 23:00:00 +0000 UTC,1000,87,5,240,574,6.087142857142857,3.2261904761904754,24,6.31047619047619,3.3652380952380945,93.0,1000.0,29.0,8.0,7.067142857142858,3.4195238095238087,86.0,1000.0,24.0,9.0,7.413333333333335,3.6509523809523814,86.0,1000.0,24.0,9.0,7.06047619047619,3.746190476190476,80.0,1000.0,24.0,10.0,20,5,23
536,536,2018-01-21 00:00:00 +0000 UTC,1000,87,4,250,574,7.159523809523809,3.888571428571428,25,6.087142857142857,3.2261904761904754,87.0,1000.0,24.0,5.0,6.31047619047619,3.3652380952380945,93.0,1000.0,29.0,8.0,7.067142857142858,3.4195238095238087,86.0,1000.0,24.0,9.0,7.413333333333335,3.6509523809523814,86.0,1000.0,24.0,9.0,21,6,0
537,537,2018-01-21 01:00:00 +0000 UTC,1003,66,6,0,574,7.310952380952381,4.187619047619048,0,7.159523809523809,3.888571428571428,87.0,1000.0,25.0,4.0,6.087142857142857,3.2261904761904754,87.0,1000.0,24.0,5.0,6.31047619047619,3.3652380952380945,93.0,1000.0,29.0,8.0,7.067142857142858,3.4195238095238087,86.0,1000.0,24.0,9.0,21,6,1
538,538,2018-01-21 02:00:00 +0000 UTC,1003,87,4,260,574,6.179999999999999,3.5819047619047617,26,7.310952380952381,4.187619047619048,66.0,1003.0,0.0,6.0,7.159523809523809,3.888571428571428,87.0,1000.0,25.0,4.0,6.087142857142857,3.2261904761904754,87.0,1000.0,24.0,5.0,6.31047619047619,3.3652380952380945,93.0,1000.0,29.0,8.0,21,6,2
539,539,2018-01-21 03:00:00 +0000 UTC,1004,87,4,280,574,7.510000000000002,4.607142857142857,28,6.179999999999999,3.5819047619047617,87.0,1003.0,26.0,4.0,7.310952380952381,4.187619047619048,66.0,1003.0,0.0,6.0,7.159523809523809,3.888571428571428,87.0,1000.0,25.0,4.0,6.087142857142857,3.2261904761904754,87.0,1000.0,24.0,5.0,21,6,3
540,540,2018-01-21 04:00:00 +0000 UTC,1007,87,3,300,574,10.24047619047619,6.13952380952381,30,7.510000000000002,4.607142857142857,87.0,1004.0,28.0,4.0,6.179999999999999,3.5819047619047617,87.0,1003.0,26.0,4.0,7.310952380952381,4.187619047619048,66.0,1003.0,0.0,6.0,7.159523809523809,3.888571428571428,87.0,1000.0,25.0,4.0,21,6,4
541,541,2018-01-21 05:00:00 +0000 UTC,1007,86,3,270,574,10.718571428571428,7.2328571428571395,27,10.24047619047619,6.13952380952381,87.0,1007.0,30.0,3.0,7.510000000000002,4.607142857142857,87.0,1004.0,28.0,4.0,6.179999999999999,3.5819047619047617,87.0,1003.0,26.0,4.0,7.310952380952381,4.187619047619048,66.0,1003.0,0.0,6.0,21,6,5
